1,0.0,0.0,-0.13059701492537312,-0.08582089552238806,-0.208955223880597,-0.24253731343283583,-0.17164179104477612,-0.376865671641791,-0.08582089552238806,-0.47761194029850745,-0.15298507462686567,-0.503731343283582,-0.1828358208955224,-0.7313432835820896,-0.19402985074626866,-0.8731343283582089,-0.1865671641791045,-1.0,-0.007462686567164179,-0.48134328358208955,-0.033582089552238806,-0.5223880597014925,-0.0708955223880597,-0.3246268656716418,-0.07462686567164178,-0.21641791044776118,0.11940298507462686,-0.4216417910447761,0.09701492537313433,-0.44029850746268656,0.029850746268656716,-0.27611940298507465,0.014925373134328358,-0.19402985074626866,0.23134328358208955,-0.3358208955223881,0.208955223880597,-0.3694029850746269,0.13432835820895522,-0.26119402985074625,0.1044776119402985,-0.20149253731343283
1,0.0,0.0,-0.13059701492537312,-0.08582089552238806,-0.21641791044776118,-0.23507462686567165,-0.1791044776119403,-0.3694029850746269,-0.09701492537313433,-0.4664179104477612,-0.14925373134328357,-0.503731343283582,-0.17537313432835822,-0.7313432835820896,-0.1828358208955224,-0.8768656716417911,-0.17537313432835822,-1.0,-0.007462686567164179,-0.48134328358208955,-0.033582089552238806,-0.5111940298507462,-0.0708955223880597,-0.31716417910447764,-0.07835820895522388,-0.22014925373134328,0.11940298507462686,-0.4216417910447761,0.09701492537313433,-0.4291044776119403,0.029850746268656716,-0.26492537313432835,0.007462686567164179,-0.19029850746268656,0.22761194029850745,-0.3358208955223881,0.2126865671641791,-0.35447761194029853,0.13059701492537312,-0.24253731343283583,0.09701492537313433,-0.19029850746268656
1,0.0,0.0,-0.12781954887218044,-0.08646616541353383,-0.21052631578947367,-0.23308270676691728,-0.17669172932330826,-0.36466165413533835,-0.09022556390977443,-0.462406015037594,-0.14661654135338345,-0.5,-0.16917293233082706,-0.7293233082706767,-0.18045112781954886,-0.8721804511278195,-0.17293233082706766,-1.0,-0.0037593984962406013,-0.4774436090225564,-0.022556390977443608,-0.5150375939849624,-0.06390977443609022,-0.3233082706766917,-0.07518796992481203,-0.21804511278195488,0.12406015037593984,-0.41729323308270677,0.10526315789473684,-0.42857142857142855,0.03383458646616541,-0.2706766917293233,0.007518796992481203,-0.19548872180451127,0.22932330827067668,-0.32706766917293234,0.21428571428571427,-0.34962406015037595,0.13157894736842105,-0.24060150375939848,0.09774436090225563,-0.19172932330827067
1,0.0,0.0,-0.12781954887218044,-0.08646616541353383,-0.21428571428571427,-0.24060150375939848,-0.17669172932330826,-0.37218045112781956,-0.08270676691729323,-0.462406015037594,-0.13909774436090225,-0.5075187969924813,-0.15789473684210525,-0.7293233082706767,-0.16917293233082706,-0.8759398496240601,-0.16541353383458646,-1.0,0.0037593984962406013,-0.4849624060150376,-0.022556390977443608,-0.5150375939849624,-0.06766917293233082,-0.3233082706766917,-0.07518796992481203,-0.21804511278195488,0.12781954887218044,-0.42105263157894735,0.10526315789473684,-0.42857142857142855,0.03007518796992481,-0.2744360902255639,0.007518796992481203,-0.19548872180451127,0.23684210526315788,-0.3308270676691729,0.21428571428571427,-0.35714285714285715,0.13533834586466165,-0.2518796992481203,0.10150375939849623,-0.19548872180451127
1,0.0,0.0,-0.12359550561797752,-0.0898876404494382,-0.20599250936329588,-0.24344569288389514,-0.1647940074906367,-0.37453183520599254,-0.07116104868913857,-0.4681647940074906,-0.1348314606741573,-0.5093632958801498,-0.149812734082397,-0.7340823970037453,-0.16104868913857678,-0.8764044943820225,-0.15730337078651685,-1.0,0.011235955056179775,-0.4868913857677903,-0.018726591760299626,-0.5093632958801498,-0.06367041198501873,-0.3146067415730337,-0.0749063670411985,-0.20973782771535582,0.13857677902621723,-0.4232209737827715,0.10486891385767791,-0.4157303370786517,0.0299625468164794,-0.25842696629213485,0.011235955056179775,-0.1797752808988764,0.24344569288389514,-0.3295880149812734,0.21722846441947566,-0.3445692883895131,0.1348314606741573,-0.23220973782771537,0.10112359550561797,-0.1797752808988764
1,0.0,0.0,-0.12734082397003746,-0.08614232209737828,-0.20973782771535582,-0.2397003745318352,-0.17228464419475656,-0.3707865168539326,-0.07865168539325842,-0.4681647940074906,-0.14606741573033707,-0.5093632958801498,-0.16104868913857678,-0.7340823970037453,-0.16853932584269662,-0.8764044943820225,-0.16104868913857678,-1.0,0.0,-0.49063670411985016,-0.02247191011235955,-0.5168539325842697,-0.06367041198501873,-0.3258426966292135,-0.0749063670411985,-0.22846441947565543,0.12359550561797752,-0.42696629213483145,0.10486891385767791,-0.41947565543071164,0.033707865168539325,-0.26591760299625467,0.011235955056179775,-0.19850187265917604,0.23220973782771537,-0.33707865168539325,0.20973782771535582,-0.33707865168539325,0.12734082397003746,-0.22846441947565543,0.0898876404494382,-0.1797752808988764
1,0.0,0.0,-0.12878787878787878,-0.08333333333333333,-0.2159090909090909,-0.23106060606060605,-0.18181818181818182,-0.35984848484848486,-0.0946969696969697,-0.4583333333333333,-0.14393939393939395,-0.5,-0.1590909090909091,-0.7310606060606061,-0.17045454545454544,-0.875,-0.16287878787878787,-1.0,-0.003787878787878788,-0.4772727272727273,-0.022727272727272728,-0.5151515151515151,-0.06439393939393939,-0.32196969696969696,-0.07196969696969698,-0.2159090909090909,0.12121212121212122,-0.4166666666666667,0.10606060606060606,-0.42803030303030304,0.03787878787878788,-0.2689393939393939,0.01893939393939394,-0.19318181818181818,0.23106060606060605,-0.32575757575757575,0.2196969696969697,-0.3560606060606061,0.14015151515151514,-0.24621212121212122,0.10984848484848485,-0.1893939393939394
1,0.0,0.0,-0.12781954887218044,-0.08646616541353383,-0.21428571428571427,-0.23684210526315788,-0.17669172932330826,-0.3684210526315789,-0.08270676691729323,-0.45864661654135336,-0.13157894736842105,-0.5075187969924813,-0.15413533834586465,-0.7330827067669173,-0.16541353383458646,-0.8796992481203008,-0.16165413533834586,-1.0,0.011278195488721804,-0.4849624060150376,-0.015037593984962405,-0.5150375939849624,-0.06015037593984962,-0.3233082706766917,-0.06766917293233082,-0.21804511278195488,0.13533834586466165,-0.42105263157894735,0.10902255639097744,-0.424812030075188,0.03759398496240601,-0.2631578947368421,0.018796992481203006,-0.18796992481203006,0.24060150375939848,-0.32706766917293234,0.21804511278195488,-0.3458646616541353,0.13909774436090225,-0.23684210526315788,0.10526315789473684,-0.18421052631578946
1,0.0,0.0,-0.12686567164179105,-0.08955223880597014,-0.2126865671641791,-0.24253731343283583,-0.17537313432835822,-0.373134328358209,-0.08208955223880597,-0.4664179104477612,-0.13805970149253732,-0.503731343283582,-0.15671641791044777,-0.7313432835820896,-0.16417910447761194,-0.8768656716417911,-0.15671641791044777,-1.0,0.0,-0.47761194029850745,-0.018656716417910446,-0.5223880597014925,-0.06343283582089553,-0.3283582089552239,-0.07462686567164178,-0.22388059701492538,0.12313432835820895,-0.41044776119402987,0.1044776119402985,-0.43283582089552236,0.029850746268656716,-0.27238805970149255,0.007462686567164179,-0.19402985074626866,0.22761194029850745,-0.3208955223880597,0.21641791044776118,-0.35074626865671643,0.13432835820895522,-0.24253731343283583,0.10074626865671642,-0.19029850746268656
1,0.0,0.0,-0.12359550561797752,-0.0898876404494382,-0.20224719101123595,-0.24344569288389514,-0.16853932584269662,-0.37453183520599254,-0.08239700374531835,-0.4681647940074906,-0.1348314606741573,-0.5056179775280899,-0.149812734082397,-0.7303370786516854,-0.15730337078651685,-0.8764044943820225,-0.14606741573033707,-1.0,0.00749063670411985,-0.4794007490636704,-0.011235955056179775,-0.5168539325842697,-0.0599250936329588,-0.3295880149812734,-0.0749063670411985,-0.2247191011235955,0.13108614232209737,-0.4157303370786517,0.11610486891385768,-0.42696629213483145,0.03745318352059925,-0.27340823970037453,0.00749063670411985,-0.1947565543071161,0.23595505617977527,-0.3258426966292135,0.2247191011235955,-0.352059925093633,0.14232209737827714,-0.24719101123595505,0.10112359550561797,-0.19101123595505617
